date,state,vehicle_category,state_ev_sales,maker,electric_vehicles_sold,monthly_total_sales,maker_share_percent,estimated_ev_sales
2022-09-01,Uttar Pradesh,2-Wheelers,1787,AMPERE,6488,53282,0.12176720093089599,218
2022-09-01,Uttar Pradesh,2-Wheelers,1787,ATHER,6280,53282,0.11786344356443076,211
2022-09-01,Uttar Pradesh,2-Wheelers,1787,BAJAJ,3649,53282,0.06848466649149806,122
2022-09-01,Uttar Pradesh,2-Wheelers,1787,BEING,975,53282,0.018298862655305732,33
2022-09-01,Uttar Pradesh,2-Wheelers,1787,HERO ELECTRIC,8208,53282,0.15404827146128147,275
2022-09-01,Uttar Pradesh,2-Wheelers,1787,JITENDRA,661,53282,0.012405690477084194,22
2022-09-01,Uttar Pradesh,2-Wheelers,1787,OKAYA EV,954,53282,0.01790473330580684,32
2022-09-01,Uttar Pradesh,2-Wheelers,1787,OKINAWA,8497,53282,0.1594722420329567,285
2022-09-01,Uttar Pradesh,2-Wheelers,1787,OLA ELECTRIC,8065,53282,0.15136443827183665,270
2022-09-01,Uttar Pradesh,2-Wheelers,1787,OTHERS,3849,53282,0.07223827934386848,129
2022-09-01,Uttar Pradesh,2-Wheelers,1787,PURE EV,790,53282,0.014826770766863106,26
2022-09-01,Uttar Pradesh,2-Wheelers,1787,REVOLT,865,53282,0.01623437558650201,29
2022-09-01,Uttar Pradesh,2-Wheelers,1787,TVS,4001,53282,0.07509102511166998,134
2022-09-01,Uttar Pradesh,4-Wheelers,23,BMW India,21,3546,0.005922165820642978,0
2022-09-01,Uttar Pradesh,4-Wheelers,23,BYD India,48,3546,0.01353637901861252,0
2022-09-01,Uttar Pradesh,4-Wheelers,23,Hyundai Motor,57,3546,0.016074450084602367,0
2022-09-01,Uttar Pradesh,4-Wheelers,23,KIA Motors,0,3546,0.0,0
2022-09-01,Uttar Pradesh,4-Wheelers,23,MG Motor,207,3546,0.0583756345177665,1
2022-09-01,Uttar Pradesh,4-Wheelers,23,Mahindra and Mahindra,1213,3546,0.3420755781161873,8
2022-09-01,Uttar Pradesh,4-Wheelers,23,Mercedes-Benz AG,3,3546,0.0008460236886632825,0
2022-09-01,Uttar Pradesh,4-Wheelers,23,PCA Automobiles,0,3546,0.0,0
2022-09-01,Uttar Pradesh,4-Wheelers,23,Tata Motors,1997,3546,0.5631697687535251,13
2022-09-01,Uttar Pradesh,4-Wheelers,23,Volvo Auto India,0,3546,0.0,0
2022-09-01,Uttarakhand,2-Wheelers,386,AMPERE,6488,53282,0.12176720093089599,47
2022-09-01,Uttarakhand,2-Wheelers,386,ATHER,6280,53282,0.11786344356443076,45
2022-09-01,Uttarakhand,2-Wheelers,386,BAJAJ,3649,53282,0.06848466649149806,26
2022-09-01,Uttarakhand,2-Wheelers,386,BEING,975,53282,0.018298862655305732,7
2022-09-01,Uttarakhand,2-Wheelers,386,HERO ELECTRIC,8208,53282,0.15404827146128147,59
2022-09-01,Uttarakhand,2-Wheelers,386,JITENDRA,661,53282,0.012405690477084194,5
2022-09-01,Uttarakhand,2-Wheelers,386,OKAYA EV,954,53282,0.01790473330580684,7
2022-09-01,Uttarakhand,2-Wheelers,386,OKINAWA,8497,53282,0.1594722420329567,62
2022-09-01,Uttarakhand,2-Wheelers,386,OLA ELECTRIC,8065,53282,0.15136443827183665,58
2022-09-01,Uttarakhand,2-Wheelers,386,OTHERS,3849,53282,0.07223827934386848,28
2022-09-01,Uttarakhand,2-Wheelers,386,PURE EV,790,53282,0.014826770766863106,6
2022-09-01,Uttarakhand,2-Wheelers,386,REVOLT,865,53282,0.01623437558650201,6
2022-09-01,Uttarakhand,2-Wheelers,386,TVS,4001,53282,0.07509102511166998,29
2022-09-01,Uttarakhand,4-Wheelers,29,BMW India,21,3546,0.005922165820642978,0
2022-09-01,Uttarakhand,4-Wheelers,29,BYD India,48,3546,0.01353637901861252,0
2022-09-01,Uttarakhand,4-Wheelers,29,Hyundai Motor,57,3546,0.016074450084602367,0
2022-09-01,Uttarakhand,4-Wheelers,29,KIA Motors,0,3546,0.0,0
2022-09-01,Uttarakhand,4-Wheelers,29,MG Motor,207,3546,0.0583756345177665,2
2022-09-01,Uttarakhand,4-Wheelers,29,Mahindra and Mahindra,1213,3546,0.3420755781161873,10
2022-09-01,Uttarakhand,4-Wheelers,29,Mercedes-Benz AG,3,3546,0.0008460236886632825,0
2022-09-01,Uttarakhand,4-Wheelers,29,PCA Automobiles,0,3546,0.0,0
2022-09-01,Uttarakhand,4-Wheelers,29,Tata Motors,1997,3546,0.5631697687535251,16
2022-09-01,Uttarakhand,4-Wheelers,29,Volvo Auto India,0,3546,0.0,0
2022-09-01,West Bengal,2-Wheelers,727,AMPERE,6488,53282,0.12176720093089599,89
2022-09-01,West Bengal,2-Wheelers,727,ATHER,6280,53282,0.11786344356443076,86
2022-09-01,West Bengal,2-Wheelers,727,BAJAJ,3649,53282,0.06848466649149806,50
2022-09-01,West Bengal,2-Wheelers,727,BEING,975,53282,0.018298862655305732,13
2022-09-01,West Bengal,2-Wheelers,727,HERO ELECTRIC,8208,53282,0.15404827146128147,112
2022-09-01,West Bengal,2-Wheelers,727,JITENDRA,661,53282,0.012405690477084194,9
2022-09-01,West Bengal,2-Wheelers,727,OKAYA EV,954,53282,0.01790473330580684,13
2022-09-01,West Bengal,2-Wheelers,727,OKINAWA,8497,53282,0.1594722420329567,116
2022-09-01,West Bengal,2-Wheelers,727,OLA ELECTRIC,8065,53282,0.15136443827183665,110
2022-09-01,West Bengal,2-Wheelers,727,OTHERS,3849,53282,0.07223827934386848,53
2022-09-01,West Bengal,2-Wheelers,727,PURE EV,790,53282,0.014826770766863106,11
2022-09-01,West Bengal,2-Wheelers,727,REVOLT,865,53282,0.01623437558650201,12
2022-09-01,West Bengal,2-Wheelers,727,TVS,4001,53282,0.07509102511166998,55
2022-09-01,West Bengal,4-Wheelers,123,BMW India,21,3546,0.005922165820642978,1
2022-09-01,West Bengal,4-Wheelers,123,BYD India,48,3546,0.01353637901861252,2
2022-09-01,West Bengal,4-Wheelers,123,Hyundai Motor,57,3546,0.016074450084602367,2
2022-09-01,West Bengal,4-Wheelers,123,KIA Motors,0,3546,0.0,0
2022-09-01,West Bengal,4-Wheelers,123,MG Motor,207,3546,0.0583756345177665,7
2022-09-01,West Bengal,4-Wheelers,123,Mahindra and Mahindra,1213,3546,0.3420755781161873,42
2022-09-01,West Bengal,4-Wheelers,123,Mercedes-Benz AG,3,3546,0.0008460236886632825,0
2022-09-01,West Bengal,4-Wheelers,123,PCA Automobiles,0,3546,0.0,0
2022-09-01,West Bengal,4-Wheelers,123,Tata Motors,1997,3546,0.5631697687535251,69
2022-09-01,West Bengal,4-Wheelers,123,Volvo Auto India,0,3546,0.0,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,AMPERE,10113,77250,0.1309126213592233,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,ATHER,7356,77250,0.09522330097087378,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,BAJAJ,3549,77250,0.045941747572815536,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,BEING,1422,77250,0.01840776699029126,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,HERO ELECTRIC,8868,77250,0.11479611650485437,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,JITENDRA,1111,77250,0.014381877022653722,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,OKAYA EV,1968,77250,0.025475728155339807,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,OKINAWA,14950,77250,0.1935275080906149,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,OLA ELECTRIC,15391,77250,0.19923624595469255,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,OTHERS,4614,77250,0.05972815533980583,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,PURE EV,1047,77250,0.013553398058252427,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,REVOLT,1041,77250,0.013475728155339806,0
2022-10-01,Andaman and Nicobar Islands,2-Wheelers,0,TVS,5820,77250,0.07533980582524272,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,BMW India,4,3912,0.0010224948875255625,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,BYD India,27,3912,0.006901840490797546,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,Hyundai Motor,64,3912,0.016359918200409,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,KIA Motors,29,3912,0.007413087934560327,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,MG Motor,338,3912,0.08640081799591003,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,Mahindra and Mahindra,1051,3912,0.2686605316973415,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,Mercedes-Benz AG,4,3912,0.0010224948875255625,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,PCA Automobiles,0,3912,0.0,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,Tata Motors,2395,3912,0.6122188139059305,0
2022-10-01,Andaman and Nicobar Islands,4-Wheelers,0,Volvo Auto India,0,3912,0.0,0
2022-10-01,Andhra Pradesh,2-Wheelers,2568,AMPERE,10113,77250,0.1309126213592233,336
2022-10-01,Andhra Pradesh,2-Wheelers,2568,ATHER,7356,77250,0.09522330097087378,245
2022-10-01,Andhra Pradesh,2-Wheelers,2568,BAJAJ,3549,77250,0.045941747572815536,118
2022-10-01,Andhra Pradesh,2-Wheelers,2568,BEING,1422,77250,0.01840776699029126,47
2022-10-01,Andhra Pradesh,2-Wheelers,2568,HERO ELECTRIC,8868,77250,0.11479611650485437,295
2022-10-01,Andhra Pradesh,2-Wheelers,2568,JITENDRA,1111,77250,0.014381877022653722,37
2022-10-01,Andhra Pradesh,2-Wheelers,2568,OKAYA EV,1968,77250,0.025475728155339807,65
2022-10-01,Andhra Pradesh,2-Wheelers,2568,OKINAWA,14950,77250,0.1935275080906149,497
2022-10-01,Andhra Pradesh,2-Wheelers,2568,OLA ELECTRIC,15391,77250,0.19923624595469255,512
2022-10-01,Andhra Pradesh,2-Wheelers,2568,OTHERS,4614,77250,0.05972815533980583,153
2022-10-01,Andhra Pradesh,2-Wheelers,2568,PURE EV,1047,77250,0.013553398058252427,35
2022-10-01,Andhra Pradesh,2-Wheelers,2568,REVOLT,1041,77250,0.013475728155339806,35
2022-10-01,Andhra Pradesh,2-Wheelers,2568,TVS,5820,77250,0.07533980582524272,193
2022-10-01,Andhra Pradesh,4-Wheelers,57,BMW India,4,3912,0.0010224948875255625,0
2022-10-01,Andhra Pradesh,4-Wheelers,57,BYD India,27,3912,0.006901840490797546,0
2022-10-01,Andhra Pradesh,4-Wheelers,57,Hyundai Motor,64,3912,0.016359918200409,1
2022-10-01,Andhra Pradesh,4-Wheelers,57,KIA Motors,29,3912,0.007413087934560327,0
2022-10-01,Andhra Pradesh,4-Wheelers,57,MG Motor,338,3912,0.08640081799591003,5
2022-10-01,Andhra Pradesh,4-Wheelers,57,Mahindra and Mahindra,1051,3912,0.2686605316973415,15
2022-10-01,Andhra Pradesh,4-Wheelers,57,Mercedes-Benz AG,4,3912,0.0010224948875255625,0
2022-10-01,Andhra Pradesh,4-Wheelers,57,PCA Automobiles,0,3912,0.0,0
2022-10-01,Andhra Pradesh,4-Wheelers,57,Tata Motors,2395,3912,0.6122188139059305,35
2022-10-01,Andhra Pradesh,4-Wheelers,57,Volvo Auto India,0,3912,0.0,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,AMPERE,10113,77250,0.1309126213592233,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,ATHER,7356,77250,0.09522330097087378,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,BAJAJ,3549,77250,0.045941747572815536,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,BEING,1422,77250,0.01840776699029126,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,HERO ELECTRIC,8868,77250,0.11479611650485437,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,JITENDRA,1111,77250,0.014381877022653722,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,OKAYA EV,1968,77250,0.025475728155339807,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,OKINAWA,14950,77250,0.1935275080906149,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,OLA ELECTRIC,15391,77250,0.19923624595469255,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,OTHERS,4614,77250,0.05972815533980583,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,PURE EV,1047,77250,0.013553398058252427,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,REVOLT,1041,77250,0.013475728155339806,0
2022-10-01,Arunachal Pradesh,2-Wheelers,0,TVS,5820,77250,0.07533980582524272,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,BMW India,4,3912,0.0010224948875255625,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,BYD India,27,3912,0.006901840490797546,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,Hyundai Motor,64,3912,0.016359918200409,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,KIA Motors,29,3912,0.007413087934560327,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,MG Motor,338,3912,0.08640081799591003,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,Mahindra and Mahindra,1051,3912,0.2686605316973415,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,Mercedes-Benz AG,4,3912,0.0010224948875255625,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,PCA Automobiles,0,3912,0.0,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,Tata Motors,2395,3912,0.6122188139059305,0
2022-10-01,Arunachal Pradesh,4-Wheelers,0,Volvo Auto India,0,3912,0.0,0
2022-10-01,Assam,2-Wheelers,194,AMPERE,10113,77250,0.1309126213592233,25
2022-10-01,Assam,2-Wheelers,194,ATHER,7356,77250,0.09522330097087378,18
2022-10-01,Assam,2-Wheelers,194,BAJAJ,3549,77250,0.045941747572815536,9
2022-10-01,Assam,2-Wheelers,194,BEING,1422,77250,0.01840776699029126,4
2022-10-01,Assam,2-Wheelers,194,HERO ELECTRIC,8868,77250,0.11479611650485437,22
2022-10-01,Assam,2-Wheelers,194,JITENDRA,1111,77250,0.014381877022653722,3
2022-10-01,Assam,2-Wheelers,194,OKAYA EV,1968,77250,0.025475728155339807,5
2022-10-01,Assam,2-Wheelers,194,OKINAWA,14950,77250,0.1935275080906149,38
2022-10-01,Assam,2-Wheelers,194,OLA ELECTRIC,15391,77250,0.19923624595469255,39
2022-10-01,Assam,2-Wheelers,194,OTHERS,4614,77250,0.05972815533980583,12
2022-10-01,Assam,2-Wheelers,194,PURE EV,1047,77250,0.013553398058252427,3
2022-10-01,Assam,2-Wheelers,194,REVOLT,1041,77250,0.013475728155339806,3
2022-10-01,Assam,2-Wheelers,194,TVS,5820,77250,0.07533980582524272,15
2022-10-01,Assam,4-Wheelers,11,BMW India,4,3912,0.0010224948875255625,0
2022-10-01,Assam,4-Wheelers,11,BYD India,27,3912,0.006901840490797546,0
2022-10-01,Assam,4-Wheelers,11,Hyundai Motor,64,3912,0.016359918200409,0
2022-10-01,Assam,4-Wheelers,11,KIA Motors,29,3912,0.007413087934560327,0
2022-10-01,Assam,4-Wheelers,11,MG Motor,338,3912,0.08640081799591003,1
2022-10-01,Assam,4-Wheelers,11,Mahindra and Mahindra,1051,3912,0.2686605316973415,3
2022-10-01,Assam,4-Wheelers,11,Mercedes-Benz AG,4,3912,0.0010224948875255625,0
2022-10-01,Assam,4-Wheelers,11,PCA Automobiles,0,3912,0.0,0
2022-10-01,Assam,4-Wheelers,11,Tata Motors,2395,3912,0.6122188139059305,7
2022-10-01,Assam,4-Wheelers,11,Volvo Auto India,0,3912,0.0,0
2022-10-01,Bihar,2-Wheelers,1377,AMPERE,10113,77250,0.1309126213592233,180
2022-10-01,Bihar,2-Wheelers,1377,ATHER,7356,77250,0.09522330097087378,131
2022-10-01,Bihar,2-Wheelers,1377,BAJAJ,3549,77250,0.045941747572815536,63
2022-10-01,Bihar,2-Wheelers,1377,BEING,1422,77250,0.01840776699029126,25
2022-10-01,Bihar,2-Wheelers,1377,HERO ELECTRIC,8868,77250,0.11479611650485437,158
2022-10-01,Bihar,2-Wheelers,1377,JITENDRA,1111,77250,0.014381877022653722,20
2022-10-01,Bihar,2-Wheelers,1377,OKAYA EV,1968,77250,0.025475728155339807,35
2022-10-01,Bihar,2-Wheelers,1377,OKINAWA,14950,77250,0.1935275080906149,266
2022-10-01,Bihar,2-Wheelers,1377,OLA ELECTRIC,15391,77250,0.19923624595469255,274
2022-10-01,Bihar,2-Wheelers,1377,OTHERS,4614,77250,0.05972815533980583,82
2022-10-01,Bihar,2-Wheelers,1377,PURE EV,1047,77250,0.013553398058252427,19
2022-10-01,Bihar,2-Wheelers,1377,REVOLT,1041,77250,0.013475728155339806,19
2022-10-01,Bihar,2-Wheelers,1377,TVS,5820,77250,0.07533980582524272,104
2022-10-01,Bihar,4-Wheelers,19,BMW India,4,3912,0.0010224948875255625,0
2022-10-01,Bihar,4-Wheelers,19,BYD India,27,3912,0.006901840490797546,0
2022-10-01,Bihar,4-Wheelers,19,Hyundai Motor,64,3912,0.016359918200409,0
2022-10-01,Bihar,4-Wheelers,19,KIA Motors,29,3912,0.007413087934560327,0
2022-10-01,Bihar,4-Wheelers,19,MG Motor,338,3912,0.08640081799591003,2
2022-10-01,Bihar,4-Wheelers,19,Mahindra and Mahindra,1051,3912,0.2686605316973415,5
2022-10-01,Bihar,4-Wheelers,19,Mercedes-Benz AG,4,3912,0.0010224948875255625,0
2022-10-01,Bihar,4-Wheelers,19,PCA Automobiles,0,3912,0.0,0
2022-10-01,Bihar,4-Wheelers,19,Tata Motors,2395,3912,0.6122188139059305,12
2022-10-01,Bihar,4-Wheelers,19,Volvo Auto India,0,3912,0.0,0
2022-10-01,Chandigarh,2-Wheelers,118,AMPERE,10113,77250,0.1309126213592233,15
2022-10-01,Chandigarh,2-Wheelers,118,ATHER,7356,77250,0.09522330097087378,11
2022-10-01,Chandigarh,2-Wheelers,118,BAJAJ,3549,77250,0.045941747572815536,5
2022-10-01,Chandigarh,2-Wheelers,118,BEING,1422,77250,0.01840776699029126,2
2022-10-01,Chandigarh,2-Wheelers,118,HERO ELECTRIC,8868,77250,0.11479611650485437,14
2022-10-01,Chandigarh,2-Wheelers,118,JITENDRA,1111,77250,0.014381877022653722,2
2022-10-01,Chandigarh,2-Wheelers,118,OKAYA EV,1968,77250,0.025475728155339807,3
2022-10-01,Chandigarh,2-Wheelers,118,OKINAWA,14950,77250,0.1935275080906149,23
2022-10-01,Chandigarh,2-Wheelers,118,OLA ELECTRIC,15391,77250,0.19923624595469255,24
2022-10-01,Chandigarh,2-Wheelers,118,OTHERS,4614,77250,0.05972815533980583,7
2022-10-01,Chandigarh,2-Wheelers,118,PURE EV,1047,77250,0.013553398058252427,2
2022-10-01,Chandigarh,2-Wheelers,118,REVOLT,1041,77250,0.013475728155339806,2
2022-10-01,Chandigarh,2-Wheelers,118,TVS,5820,77250,0.07533980582524272,9
2022-10-01,Chandigarh,4-Wheelers,16,BMW India,4,3912,0.0010224948875255625,0
2022-10-01,Chandigarh,4-Wheelers,16,BYD India,27,3912,0.006901840490797546,0
2022-10-01,Chandigarh,4-Wheelers,16,Hyundai Motor,64,3912,0.016359918200409,0
2022-10-01,Chandigarh,4-Wheelers,16,KIA Motors,29,3912,0.007413087934560327,0
2022-10-01,Chandigarh,4-Wheelers,16,MG Motor,338,3912,0.08640081799591003,1
2022-10-01,Chandigarh,4-Wheelers,16,Mahindra and Mahindra,1051,3912,0.2686605316973415,4
2022-10-01,Chandigarh,4-Wheelers,16,Mercedes-Benz AG,4,3912,0.0010224948875255625,0
2022-10-01,Chandigarh,4-Wheelers,16,PCA Automobiles,0,3912,0.0,0
2022-10-01,Chandigarh,4-Wheelers,16,Tata Motors,2395,3912,0.6122188139059305,10
2022-10-01,Chandigarh,4-Wheelers,16,Volvo Auto India,0,3912,0.0,0
2022-10-01,Chhattisgarh,2-Wheelers,2471,AMPERE,10113,77250,0.1309126213592233,323
2022-10-01,Chhattisgarh,2-Wheelers,2471,ATHER,7356,77250,0.09522330097087378,235
2022-10-01,Chhattisgarh,2-Wheelers,2471,BAJAJ,3549,77250,0.045941747572815536,114
2022-10-01,Chhattisgarh,2-Wheelers,2471,BEING,1422,77250,0.01840776699029126,45
2022-10-01,Chhattisgarh,2-Wheelers,2471,HERO ELECTRIC,8868,77250,0.11479611650485437,284
2022-10-01,Chhattisgarh,2-Wheelers,2471,JITENDRA,1111,77250,0.014381877022653722,36
2022-10-01,Chhattisgarh,2-Wheelers,2471,OKAYA EV,1968,77250,0.025475728155339807,63
2022-10-01,Chhattisgarh,2-Wheelers,2471,OKINAWA,14950,77250,0.1935275080906149,478
2022-10-01,Chhattisgarh,2-Wheelers,2471,OLA ELECTRIC,15391,77250,0.19923624595469255,492
2022-10-01,Chhattisgarh,2-Wheelers,2471,OTHERS,4614,77250,0.05972815533980583,148
2022-10-01,Chhattisgarh,2-Wheelers,2471,PURE EV,1047,77250,0.013553398058252427,33
2022-10-01,Chhattisgarh,2-Wheelers,2471,REVOLT,1041,77250,0.013475728155339806,33
2022-10-01,Chhattisgarh,2-Wheelers,2471,TVS,5820,77250,0.07533980582524272,186
2022-10-01,Chhattisgarh,4-Wheelers,51,BMW India,4,3912,0.0010224948875255625,0
2022-10-01,Chhattisgarh,4-Wheelers,51,BYD India,27,3912,0.006901840490797546,0
2022-10-01,Chhattisgarh,4-Wheelers,51,Hyundai Motor,64,3912,0.016359918200409,1
2022-10-01,Chhattisgarh,4-Wheelers,51,KIA Motors,29,3912,0.007413087934560327,0
2022-10-01,Chhattisgarh,4-Wheelers,51,MG Motor,338,3912,0.08640081799591003,4
2022-10-01,Chhattisgarh,4-Wheelers,51,Mahindra and Mahindra,1051,3912,0.2686605316973415,14
2022-10-01,Chhattisgarh,4-Wheelers,51,Mercedes-Benz AG,4,3912,0.0010224948875255625,0
2022-10-01,Chhattisgarh,4-Wheelers,51,PCA Automobiles,0,3912,0.0,0
2022-10-01,Chhattisgarh,4-Wheelers,51,Tata Motors,2395,3912,0.6122188139059305,31
2022-10-01,Chhattisgarh,4-Wheelers,51,Volvo Auto India,0,3912,0.0,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,AMPERE,10113,77250,0.1309126213592233,1
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,ATHER,7356,77250,0.09522330097087378,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,BAJAJ,3549,77250,0.045941747572815536,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,BEING,1422,77250,0.01840776699029126,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,HERO ELECTRIC,8868,77250,0.11479611650485437,1
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,JITENDRA,1111,77250,0.014381877022653722,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,OKAYA EV,1968,77250,0.025475728155339807,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,OKINAWA,14950,77250,0.1935275080906149,1
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,OLA ELECTRIC,15391,77250,0.19923624595469255,1
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,OTHERS,4614,77250,0.05972815533980583,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,PURE EV,1047,77250,0.013553398058252427,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,REVOLT,1041,77250,0.013475728155339806,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,2-Wheelers,5,TVS,5820,77250,0.07533980582524272,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,BMW India,4,3912,0.0010224948875255625,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,BYD India,27,3912,0.006901840490797546,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,Hyundai Motor,64,3912,0.016359918200409,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,KIA Motors,29,3912,0.007413087934560327,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,MG Motor,338,3912,0.08640081799591003,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,Mahindra and Mahindra,1051,3912,0.2686605316973415,1
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,Mercedes-Benz AG,4,3912,0.0010224948875255625,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,PCA Automobiles,0,3912,0.0,0
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,Tata Motors,2395,3912,0.6122188139059305,1
2022-10-01,Dadra and Nagar Haveli and Daman and Diu,4-Wheelers,2,Volvo Auto India,0,3912,0.0,0
2022-10-01,Delhi,2-Wheelers,3699,AMPERE,10113,77250,0.1309126213592233,484
2022-10-01,Delhi,2-Wheelers,3699,ATHER,7356,77250,0.09522330097087378,352
2022-10-01,Delhi,2-Wheelers,3699,BAJAJ,3549,77250,0.045941747572815536,170
2022-10-01,Delhi,2-Wheelers,3699,BEING,1422,77250,0.01840776699029126,68
2022-10-01,Delhi,2-Wheelers,3699,HERO ELECTRIC,8868,77250,0.11479611650485437,425
2022-10-01,Delhi,2-Wheelers,3699,JITENDRA,1111,77250,0.014381877022653722,53
2022-10-01,Delhi,2-Wheelers,3699,OKAYA EV,1968,77250,0.025475728155339807,94
2022-10-01,Delhi,2-Wheelers,3699,OKINAWA,14950,77250,0.1935275080906149,716
2022-10-01,Delhi,2-Wheelers,3699,OLA ELECTRIC,15391,77250,0.19923624595469255,737
2022-10-01,Delhi,2-Wheelers,3699,OTHERS,4614,77250,0.05972815533980583,221
2022-10-01,Delhi,2-Wheelers,3699,PURE EV,1047,77250,0.013553398058252427,50
2022-10-01,Delhi,2-Wheelers,3699,REVOLT,1041,77250,0.013475728155339806,50
2022-10-01,Delhi,2-Wheelers,3699,TVS,5820,77250,0.07533980582524272,279
2022-10-01,Delhi,4-Wheelers,633,BMW India,4,3912,0.0010224948875255625,1
2022-10-01,Delhi,4-Wheelers,633,BYD India,27,3912,0.006901840490797546,4
2022-10-01,Delhi,4-Wheelers,633,Hyundai Motor,64,3912,0.016359918200409,10
2022-10-01,Delhi,4-Wheelers,633,KIA Motors,29,3912,0.007413087934560327,5
2022-10-01,Delhi,4-Wheelers,633,MG Motor,338,3912,0.08640081799591003,55
2022-10-01,Delhi,4-Wheelers,633,Mahindra and Mahindra,1051,3912,0.2686605316973415,170
2022-10-01,Delhi,4-Wheelers,633,Mercedes-Benz AG,4,3912,0.0010224948875255625,1
2022-10-01,Delhi,4-Wheelers,633,PCA Automobiles,0,3912,0.0,0
2022-10-01,Delhi,4-Wheelers,633,Tata Motors,2395,3912,0.6122188139059305,388
2022-10-01,Delhi,4-Wheelers,633,Volvo Auto India,0,3912,0.0,0
2022-10-01,Goa,2-Wheelers,704,AMPERE,10113,77250,0.1309126213592233,92
