date,year,month,maker,vehicle_category,electric_vehicles_sold,cumulative_sales,maker_rank,market_position,leader_gap_pct,performance_vs_avg,market_share_fraction,hhi_index,market_concentration,effective_competitors,market_share_tier,share_change_status,dual_segment_presence,primary_segment,primary_segment_contribution,segment_specialization
2023-10-01,2023,October,BAJAJ,2-Wheelers,8960,83473,3.0,Top 3,62.62,0.56,0.1200702196373772,0.19153965316392083,Moderately Concentrated,5.2,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,AMPERE,2-Wheelers,4487,151137,6.0,Top 10,81.28,-0.22,0.0601289146777803,0.19153965316392083,Moderately Concentrated,5.2,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,OKINAWA,2-Wheelers,1457,160691,7.0,Top 10,93.92,-0.75,0.0195248113852297,0.19153965316392083,Moderately Concentrated,5.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,HERO ELECTRIC,2-Wheelers,658,167983,11.0,Other,97.25,-0.89,0.0088176567546198,0.19153965316392083,Moderately Concentrated,5.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,OKAYA EV,2-Wheelers,863,22614,9.0,Top 10,96.4,-0.85,0.0115647990565911,0.19153965316392083,Moderately Concentrated,5.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,BGAUSS,2-Wheelers,1157,6389,8.0,Top 10,95.17,-0.8,0.0155046031384425,0.19153965316392083,Moderately Concentrated,5.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,BATTRE ELECTRIC,2-Wheelers,227,2813,13.0,Other,99.05,-0.96,0.0030419575734023,0.19153965316392083,Moderately Concentrated,5.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,KINETIC GREEN,2-Wheelers,389,3154,12.0,Other,98.38,-0.93,0.0052128700266673,0.19153965316392083,Moderately Concentrated,5.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,REVOLT,2-Wheelers,681,24910,10.0,Top 10,97.16,-0.88,0.0091258727202069,0.19153965316392083,Moderately Concentrated,5.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-10-01,2023,October,OTHERS,2-Wheelers,7092,115676,5.0,Top 5,70.41,0.24,0.095037722954049,0.19153965316392083,Moderately Concentrated,5.2,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,HERO ELECTRIC,2-Wheelers,7493,33387,1.0,Market Leader,0.0,2.66,0.3054128963886851,0.1770285477624764,Moderately Concentrated,5.6,>30%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,OKINAWA,2-Wheelers,5542,21036,2.0,Top 3,26.04,1.71,0.2258906007988913,0.1770285477624764,Moderately Concentrated,5.6,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,AMPERE,2-Wheelers,2077,6637,5.0,Top 5,72.28,0.02,0.0846580255971305,0.1770285477624764,Moderately Concentrated,5.6,5-10%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,ATHER,2-Wheelers,2202,11818,4.0,Top 5,70.61,0.08,0.0897529958425042,0.1770285477624764,Moderately Concentrated,5.6,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,PURE EV,2-Wheelers,1688,8099,6.0,Top 10,77.47,-0.17,0.0688024781935273,0.1770285477624764,Moderately Concentrated,5.6,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,TVS,2-Wheelers,522,3514,10.0,Top 10,93.03,-0.74,0.0212765957446808,0.1770285477624764,Moderately Concentrated,5.6,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,REVOLT,2-Wheelers,780,3592,8.0,Top 10,89.59,-0.62,0.0317926143311323,0.1770285477624764,Moderately Concentrated,5.6,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,BAJAJ,2-Wheelers,728,3633,9.0,Top 10,90.28,-0.64,0.0296731067090568,0.1770285477624764,Moderately Concentrated,5.6,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,BEING,2-Wheelers,912,2960,7.0,Top 10,87.83,-0.55,0.037172902910247,0.1770285477624764,Moderately Concentrated,5.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,JITENDRA,2-Wheelers,273,1202,11.0,Other,96.36,-0.87,0.0111274150158963,0.1770285477624764,Moderately Concentrated,5.6,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-11-01,2021,November,OTHERS,2-Wheelers,2317,9827,3.0,Top 3,69.08,0.13,0.0944403684682481,0.1770285477624764,Moderately Concentrated,5.6,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,OLA ELECTRIC,2-Wheelers,15797,89757,1.0,Market Leader,0.0,1.67,0.2057570823835884,0.126401076275673,Unconcentrated,7.9,20-30%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,OKINAWA,2-Wheelers,9068,126565,3.0,Top 3,42.6,0.54,0.1181113643764246,0.126401076275673,Unconcentrated,7.9,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,HERO ELECTRIC,2-Wheelers,9026,131422,4.0,Top 5,42.86,0.53,0.117564311299251,0.126401076275673,Unconcentrated,7.9,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,AMPERE,2-Wheelers,12446,88099,2.0,Top 3,21.21,1.11,0.162110061869098,0.126401076275673,Unconcentrated,7.9,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,TVS,2-Wheelers,8147,42440,5.0,Top 5,48.43,0.38,0.1061152718984044,0.126401076275673,Unconcentrated,7.9,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,ATHER,2-Wheelers,7837,57731,6.0,Top 10,50.39,0.33,0.1020774991859329,0.126401076275673,Unconcentrated,7.9,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,BAJAJ,2-Wheelers,3057,27330,8.0,Top 10,80.65,-0.48,0.0398176489742754,0.126401076275673,Unconcentrated,7.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,OKAYA EV,2-Wheelers,1783,7465,9.0,Top 10,88.71,-0.7,0.0232237056333441,0.126401076275673,Unconcentrated,7.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,REVOLT,2-Wheelers,524,19304,13.0,Other,96.68,-0.91,0.0068251383914034,0.126401076275673,Unconcentrated,7.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,PURE EV,2-Wheelers,925,23955,12.0,Other,94.14,-0.84,0.0120481927710843,0.126401076275673,Unconcentrated,7.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,BEING,2-Wheelers,1216,16072,11.0,Other,92.3,-0.79,0.0158384890915011,0.126401076275673,Unconcentrated,7.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,JITENDRA,2-Wheelers,1256,10590,10.0,Top 10,92.05,-0.79,0.0163594920221426,0.126401076275673,Unconcentrated,7.9,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-11-01,2022,November,OTHERS,2-Wheelers,5693,58050,7.0,Top 10,63.96,-0.04,0.0741517421035493,0.126401076275673,Unconcentrated,7.9,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,OLA ELECTRIC,2-Wheelers,29980,348013,1.0,Market Leader,0.0,3.27,0.3285731508170489,0.1926893099225099,Moderately Concentrated,5.2,>30%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,TVS,2-Wheelers,18914,204662,2.0,Top 3,36.91,1.69,0.2072926142279407,0.1926893099225099,Moderately Concentrated,5.2,20-30%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,ATHER,2-Wheelers,9220,162765,5.0,Top 5,69.25,0.31,0.1010488475828282,0.1926893099225099,Moderately Concentrated,5.2,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,BAJAJ,2-Wheelers,11769,95242,3.0,Top 3,60.74,0.68,0.1289852372236774,0.1926893099225099,Moderately Concentrated,5.2,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,AMPERE,2-Wheelers,4638,155775,6.0,Top 10,84.53,-0.34,0.050831296647414,0.1926893099225099,Moderately Concentrated,5.2,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,OKINAWA,2-Wheelers,1587,162278,8.0,Top 10,94.71,-0.77,0.0173931150882807,0.1926893099225099,Moderately Concentrated,5.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,HERO ELECTRIC,2-Wheelers,814,168797,10.0,Top 10,97.28,-0.88,0.0089212323137117,0.1926893099225099,Moderately Concentrated,5.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,OKAYA EV,2-Wheelers,1281,23895,9.0,Top 10,95.73,-0.82,0.0140394331619959,0.1926893099225099,Moderately Concentrated,5.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,BGAUSS,2-Wheelers,1589,7978,7.0,Top 10,94.7,-0.77,0.017415034577995,0.1926893099225099,Moderately Concentrated,5.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,BATTRE ELECTRIC,2-Wheelers,659,3472,12.0,Other,97.8,-0.91,0.007222471860855,0.1926893099225099,Moderately Concentrated,5.2,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,KINETIC GREEN,2-Wheelers,422,3576,13.0,Other,98.59,-0.94,0.0046250123297129,0.1926893099225099,Moderately Concentrated,5.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,REVOLT,2-Wheelers,663,25573,11.0,Other,97.79,-0.91,0.0072663108402836,0.1926893099225099,Moderately Concentrated,5.2,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-11-01,2023,November,OTHERS,2-Wheelers,9707,125383,4.0,Top 5,67.62,0.38,0.1063862433282553,0.1926893099225099,Moderately Concentrated,5.2,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,HERO ELECTRIC,2-Wheelers,6402,39789,1.0,Market Leader,0.0,1.89,0.240441673552167,0.152121522804437,Moderately Concentrated,6.6,20-30%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,OKINAWA,2-Wheelers,6184,27220,2.0,Top 3,3.41,1.79,0.2322541876361451,0.152121522804437,Moderately Concentrated,6.6,20-30%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,AMPERE,2-Wheelers,3410,10047,3.0,Top 3,46.74,0.54,0.1280703072185082,0.152121522804437,Moderately Concentrated,6.6,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,ATHER,2-Wheelers,1813,13631,5.0,Top 5,71.68,-0.18,0.0680913392924209,0.152121522804437,Moderately Concentrated,6.6,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,PURE EV,2-Wheelers,1685,9784,6.0,Top 10,73.68,-0.24,0.0632840081123713,0.152121522804437,Moderately Concentrated,6.6,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,OLA ELECTRIC,2-Wheelers,240,240,12.0,Other,96.25,-0.89,0.0090137459625929,0.152121522804437,Moderately Concentrated,6.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,TVS,2-Wheelers,1119,4633,8.0,Top 10,82.52,-0.5,0.0420265905505896,0.152121522804437,Moderately Concentrated,6.6,<5%,Strong Gain,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,REVOLT,2-Wheelers,835,4427,9.0,Top 10,86.96,-0.62,0.0313603244948546,0.152121522804437,Moderately Concentrated,6.6,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,BAJAJ,2-Wheelers,642,4275,10.0,Top 10,89.97,-0.71,0.0241117704499361,0.152121522804437,Moderately Concentrated,6.6,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,BEING,2-Wheelers,1190,4150,7.0,Top 10,81.41,-0.46,0.0446931570645234,0.152121522804437,Moderately Concentrated,6.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,JITENDRA,2-Wheelers,503,1705,11.0,Other,92.14,-0.77,0.018891309246601,0.152121522804437,Moderately Concentrated,6.6,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2021-12-01,2021,December,OTHERS,2-Wheelers,2603,12430,4.0,Top 5,59.34,0.17,0.0977615864192894,0.152121522804437,Moderately Concentrated,6.6,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,OLA ELECTRIC,2-Wheelers,16919,106676,1.0,Market Leader,0.0,2.4,0.2617379062823904,0.14195210336928038,Unconcentrated,7.0,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,OKINAWA,2-Wheelers,5281,131846,6.0,Top 10,68.79,0.06,0.0816973747312077,0.14195210336928038,Unconcentrated,7.0,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,HERO ELECTRIC,2-Wheelers,8100,139522,3.0,Top 3,52.12,0.63,0.1253074673968534,0.14195210336928038,Unconcentrated,7.0,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,AMPERE,2-Wheelers,4592,92691,7.0,Top 10,72.86,-0.08,0.0710385049736235,0.14195210336928038,Unconcentrated,7.0,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,TVS,2-Wheelers,9363,51803,2.0,Top 3,44.66,0.88,0.1448461502761405,0.14195210336928038,Unconcentrated,7.0,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,ATHER,2-Wheelers,7693,65424,4.0,Top 5,54.53,0.55,0.119011153911604,0.14195210336928038,Unconcentrated,7.0,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,BAJAJ,2-Wheelers,3240,30570,8.0,Top 10,80.85,-0.35,0.0501229869587413,0.14195210336928038,Unconcentrated,7.0,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,OKAYA EV,2-Wheelers,1445,8910,9.0,Top 10,91.46,-0.71,0.0223542333812905,0.14195210336928038,Unconcentrated,7.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,REVOLT,2-Wheelers,37,19341,13.0,Other,99.78,-0.99,0.0005723921350226,0.14195210336928038,Unconcentrated,7.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,PURE EV,2-Wheelers,780,24735,11.0,Other,95.39,-0.84,0.0120666450085858,0.14195210336928038,Unconcentrated,7.0,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,BEING,2-Wheelers,966,17038,10.0,Top 10,94.29,-0.81,0.0149440757414025,0.14195210336928038,Unconcentrated,7.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,JITENDRA,2-Wheelers,668,11258,12.0,Other,96.05,-0.87,0.0103339985458145,0.14195210336928038,Unconcentrated,7.0,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-12-01,2022,December,OTHERS,2-Wheelers,5557,63607,5.0,Top 5,67.16,0.12,0.0859671106573227,0.14195210336928038,Unconcentrated,7.0,5-10%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,OLA ELECTRIC,2-Wheelers,30588,378601,1.0,Market Leader,0.0,4.27,0.4051712718891567,0.22910371575259636,Moderately Concentrated,4.4,>30%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,TVS,2-Wheelers,12171,216833,2.0,Top 3,60.21,1.1,0.1612181100484806,0.22910371575259636,Moderately Concentrated,4.4,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,ATHER,2-Wheelers,6471,169236,5.0,Top 5,78.84,0.11,0.085715421093067,0.22910371575259636,Moderately Concentrated,4.4,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,BAJAJ,2-Wheelers,10292,105534,3.0,Top 3,66.35,0.77,0.1363287148647574,0.22910371575259636,Moderately Concentrated,4.4,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,AMPERE,2-Wheelers,3309,159084,6.0,Top 10,89.18,-0.43,0.0438312978514848,0.22910371575259636,Moderately Concentrated,4.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,OKINAWA,2-Wheelers,953,163231,8.0,Top 10,96.88,-0.84,0.0126235197499139,0.22910371575259636,Moderately Concentrated,4.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,HERO ELECTRIC,2-Wheelers,545,169342,12.0,Other,98.22,-0.91,0.007219116751,0.22910371575259636,Moderately Concentrated,4.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,OKAYA EV,2-Wheelers,700,24595,9.0,Top 10,97.71,-0.88,0.009272260047156,0.22910371575259636,Moderately Concentrated,4.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,BGAUSS,2-Wheelers,1200,9178,7.0,Top 10,96.08,-0.79,0.0158953029379818,0.22910371575259636,Moderately Concentrated,4.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,BATTRE ELECTRIC,2-Wheelers,241,3713,13.0,Other,99.21,-0.96,0.003192306673378,0.22910371575259636,Moderately Concentrated,4.4,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,KINETIC GREEN,2-Wheelers,660,4236,11.0,Other,97.84,-0.89,0.00874241661589,0.22910371575259636,Moderately Concentrated,4.4,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,REVOLT,2-Wheelers,673,26246,10.0,Top 10,97.8,-0.88,0.0089146157310514,0.22910371575259636,Moderately Concentrated,4.4,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-12-01,2023,December,OTHERS,2-Wheelers,7691,133074,4.0,Top 5,74.86,0.32,0.1018756457466818,0.22910371575259636,Moderately Concentrated,4.4,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,HERO ELECTRIC,2-Wheelers,8238,48027,1.0,Market Leader,0.0,2.28,0.2734878162140628,0.15477488463895536,Moderately Concentrated,6.5,20-30%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,OKINAWA,2-Wheelers,5737,32957,2.0,Top 3,30.36,1.29,0.1904588008764358,0.15477488463895536,Moderately Concentrated,6.5,10-20%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,AMPERE,2-Wheelers,4366,14413,3.0,Top 3,47.0,0.74,0.1449438948277006,0.15477488463895536,Moderately Concentrated,6.5,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,ATHER,2-Wheelers,1881,15512,5.0,Top 5,77.17,-0.25,0.0624460527189429,0.15477488463895536,Moderately Concentrated,6.5,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,PURE EV,2-Wheelers,1691,11475,6.0,Top 10,79.47,-0.33,0.0561383706261204,0.15477488463895536,Moderately Concentrated,6.5,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,OLA ELECTRIC,2-Wheelers,1107,1347,8.0,Top 10,86.56,-0.56,0.0367505477723922,0.15477488463895536,Moderately Concentrated,6.5,<5%,Strong Gain,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,TVS,2-Wheelers,1155,5788,7.0,Top 10,85.98,-0.54,0.038344067459,0.15477488463895536,Moderately Concentrated,6.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,REVOLT,2-Wheelers,673,5100,10.0,Top 10,91.83,-0.73,0.0223424739393134,0.15477488463895536,Moderately Concentrated,6.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,BAJAJ,2-Wheelers,612,4887,11.0,Other,92.57,-0.76,0.0203173760042493,0.15477488463895536,Moderately Concentrated,6.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,BEING,2-Wheelers,1062,5212,9.0,Top 10,87.11,-0.58,0.0352566230661974,0.15477488463895536,Moderately Concentrated,6.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,JITENDRA,2-Wheelers,535,2240,12.0,Other,93.51,-0.79,0.017761104840316,0.15477488463895536,Moderately Concentrated,6.5,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-01-01,2022,January,OTHERS,2-Wheelers,3065,15495,4.0,Top 5,62.79,0.22,0.1017528716552685,0.15477488463895536,Moderately Concentrated,6.5,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,OLA ELECTRIC,2-Wheelers,20148,126824,1.0,Market Leader,0.0,3.05,0.3115124153498871,0.16888161038815533,Moderately Concentrated,5.9,>30%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,OKINAWA,2-Wheelers,4407,136253,6.0,Top 10,78.13,-0.11,0.0681375429048517,0.16888161038815533,Moderately Concentrated,5.9,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,HERO ELECTRIC,2-Wheelers,6399,145921,4.0,Top 5,68.24,0.29,0.0989362689013265,0.16888161038815533,Moderately Concentrated,5.9,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,AMPERE,2-Wheelers,4456,97147,5.0,Top 5,77.88,-0.1,0.0688951420884999,0.16888161038815533,Moderately Concentrated,5.9,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,TVS,2-Wheelers,10462,62265,2.0,Top 3,48.07,1.1,0.1617551563128111,0.16888161038815533,Moderately Concentrated,5.9,10-20%,Slight Gain,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,ATHER,2-Wheelers,9224,74648,3.0,Top 3,54.22,0.85,0.1426141810198212,0.16888161038815533,Moderately Concentrated,5.9,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,BAJAJ,2-Wheelers,2252,32822,8.0,Top 10,88.82,-0.55,0.0348186400321593,0.16888161038815533,Moderately Concentrated,5.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,OKAYA EV,2-Wheelers,1265,10175,9.0,Top 10,93.72,-0.75,0.0195584279043878,0.16888161038815533,Moderately Concentrated,5.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,REVOLT,2-Wheelers,14,19355,13.0,Other,99.93,-1.0,0.0002164569096137,0.16888161038815533,Moderately Concentrated,5.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,PURE EV,2-Wheelers,717,25452,10.0,Top 10,96.44,-0.86,0.0110856860137913,0.16888161038815533,Moderately Concentrated,5.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,BEING,2-Wheelers,571,17609,11.0,Other,97.17,-0.89,0.0088283496706762,0.16888161038815533,Moderately Concentrated,5.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,JITENDRA,2-Wheelers,522,11780,12.0,Other,97.41,-0.9,0.008070750487028,0.16888161038815533,Moderately Concentrated,5.9,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2023-01-01,2023,January,OTHERS,2-Wheelers,4241,67848,7.0,Top 10,78.95,-0.15,0.0655709824051454,0.16888161038815533,Moderately Concentrated,5.9,5-10%,Strong Loss,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,OLA ELECTRIC,2-Wheelers,32275,410876,1.0,Market Leader,0.0,4.16,0.3967766126157137,0.23080693350524717,Moderately Concentrated,4.3,>30%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,TVS,2-Wheelers,15153,231986,2.0,Top 3,53.05,1.42,0.186285236590733,0.23080693350524717,Moderately Concentrated,4.3,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,ATHER,2-Wheelers,9244,178480,4.0,Top 5,71.36,0.48,0.11364223104631,0.23080693350524717,Moderately Concentrated,4.3,10-20%,Strong Gain,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,BAJAJ,2-Wheelers,10753,116287,3.0,Top 3,66.68,0.72,0.1321933048940904,0.23080693350524717,Moderately Concentrated,4.3,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,AMPERE,2-Wheelers,2505,161589,6.0,Top 10,92.24,-0.6,0.0307955202045658,0.23080693350524717,Moderately Concentrated,4.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,OKINAWA,2-Wheelers,675,163906,9.0,Top 10,97.91,-0.89,0.0082981940670985,0.23080693350524717,Moderately Concentrated,4.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,HERO ELECTRIC,2-Wheelers,413,169755,12.0,Other,98.72,-0.93,0.0050772654069803,0.23080693350524717,Moderately Concentrated,4.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,OKAYA EV,2-Wheelers,574,25169,10.0,Top 10,98.22,-0.91,0.0070565383622438,0.23080693350524717,Moderately Concentrated,4.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,BGAUSS,2-Wheelers,1469,10647,7.0,Top 10,95.45,-0.77,0.0180593290141745,0.23080693350524717,Moderately Concentrated,4.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,BATTRE ELECTRIC,2-Wheelers,284,3997,13.0,Other,99.12,-0.95,0.0034913883186014,0.23080693350524717,Moderately Concentrated,4.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,KINETIC GREEN,2-Wheelers,810,5046,8.0,Top 10,97.49,-0.87,0.0099578328805182,0.23080693350524717,Moderately Concentrated,4.3,<5%,Slight Gain,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,REVOLT,2-Wheelers,524,26770,11.0,Other,98.38,-0.92,0.0064418573202365,0.23080693350524717,Moderately Concentrated,4.3,<5%,Slight Loss,0,2-Wheelers,1.0,1.0
2024-01-01,2024,January,OTHERS,2-Wheelers,6664,139738,5.0,Top 5,79.35,0.07,0.0819246892787332,0.23080693350524717,Moderately Concentrated,4.3,5-10%,Slight Loss,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,HERO ELECTRIC,2-Wheelers,7773,55800,1.0,Market Leader,0.0,1.61,0.2175969990482056,0.12802100655222126,Unconcentrated,7.8,20-30%,Strong Loss,0,2-Wheelers,1.0,1.0
2022-02-01,2022,February,OKINAWA,2-Wheelers,6122,39079,2.0,Top 3,21.24,1.06,0.1713789821398577,0.12802100655222126,Unconcentrated,7.8,10-20%,Slight Loss,0,2-Wheelers,1.0,1.0
