date,maker,vehicle_category,electric_vehicles_sold,monthly_growth_rate,sales_z_score,rolling_volatility,stability_indicator,long_term_trend,trend_direction
2021-11-01,BYD India,4-Wheelers,0,0.0,-0.478803814228978,0.0,Stable Decline,0.0,Below Trend
2021-12-01,BYD India,4-Wheelers,1,0.0,-0.4212899133563283,0.0,Stable Decline,0.16666666666666666,Above Trend
2022-01-01,BYD India,4-Wheelers,8,7.0,-0.43859910081776,4.041451884327381,Volatile Growth,1.5,Above Trend
2022-02-01,BYD India,4-Wheelers,10,0.25,-0.38653014866046903,3.971250852481285,Volatile Growth,3.1666666666666665,Above Trend
2022-03-01,BYD India,4-Wheelers,14,0.3999999999999999,-0.3915520209403589,3.8545427744416068,Volatile Growth,5.5,Above Trend
2022-04-01,BYD India,4-Wheelers,15,0.0714285714285714,-0.4586643253213573,0.16449262332778203,Stable Growth,8.0,Above Trend
2022-05-01,BYD India,4-Wheelers,30,1.0,-0.4017327879482711,0.47085101706602733,Volatile Growth,13.0,Above Trend
2022-06-01,BYD India,4-Wheelers,36,0.19999999999999996,-0.41106310806941343,0.5031195202938203,Volatile Growth,18.833333333333332,Above Trend
2022-07-01,BYD India,4-Wheelers,32,-0.11111111111111116,-0.42450607336061086,0.5732012480637989,Volatile Decline,22.833333333333332,Above Trend
2022-08-01,BYD India,4-Wheelers,33,0.03125,-0.46372333664291465,0.1557419724595811,Stable Growth,26.666666666666668,Above Trend
2022-09-01,BYD India,4-Wheelers,48,0.4545454545454546,-0.44612558386357454,0.29422584241418986,Volatile Growth,32.333333333333336,Above Trend
2022-10-01,BYD India,4-Wheelers,27,-0.4375,-0.46887118056767096,0.44621569846022435,Volatile Decline,34.333333333333336,Below Trend
2022-11-01,BYD India,4-Wheelers,39,0.4444444444444444,-0.485796050537078,0.5121316768284486,Volatile Growth,35.833333333333336,Above Trend
2022-12-01,BYD India,4-Wheelers,37,-0.05128205128205132,-0.5053530114403161,0.4421038840143828,Volatile Decline,36.0,Above Trend
2023-01-01,BYD India,4-Wheelers,101,1.7297297297297298,-0.40963922028755906,0.9192121615128653,Volatile Growth,47.5,Above Trend
2023-02-01,BYD India,4-Wheelers,174,0.7227722772277227,-0.3369031180061894,0.8930403479814358,Volatile Growth,71.0,Above Trend
2023-03-01,BYD India,4-Wheelers,348,1.0,-0.31602562334564543,0.5201480558254982,Volatile Growth,121.0,Above Trend
2023-04-01,BYD India,4-Wheelers,156,-0.5517241379310345,-0.2946309177741291,0.8275510178395711,Volatile Decline,142.5,Above Trend
2023-05-01,BYD India,4-Wheelers,110,-0.2948717948717948,-0.4808508391558948,0.8317164873047549,Volatile Decline,154.33333333333334,Below Trend
2023-06-01,BYD India,4-Wheelers,140,0.2727272727272727,-0.4964729743530277,0.4218731950501346,Volatile Growth,171.5,Below Trend
2023-07-01,BYD India,4-Wheelers,89,-0.3642857142857143,-0.5108991119418779,0.3494692498086608,Volatile Decline,169.5,Below Trend
2023-08-01,BYD India,4-Wheelers,80,-0.101123595505618,-0.5189272408305431,0.3201052738455874,Volatile Decline,153.83333333333334,Below Trend
2023-09-01,BYD India,4-Wheelers,141,0.7625,-0.4532591604947848,0.5894554070486409,Volatile Growth,119.33333333333333,Above Trend
2023-10-01,BYD India,4-Wheelers,109,-0.22695035460992907,-0.47763594044733787,0.5386232592233778,Volatile Decline,111.5,Below Trend
2023-11-01,BYD India,4-Wheelers,106,-0.02752293577981646,-0.437998384372488,0.5232780552563394,Volatile Decline,110.83333333333333,Below Trend
2023-12-01,BYD India,4-Wheelers,135,0.2735849056603774,-0.3877664260914005,0.251983059725551,Volatile Growth,110.0,Above Trend
2024-01-01,BYD India,4-Wheelers,123,-0.0888888888888889,-0.3853145785465389,0.1940012732401204,Stable Decline,115.66666666666667,Above Trend
2024-02-01,BYD India,4-Wheelers,135,0.09756097560975618,-0.3667585036848671,0.18126188588935715,Stable Growth,124.83333333333333,Above Trend
2024-03-01,BYD India,4-Wheelers,142,0.051851851851851816,-0.3592497517610057,0.09717752832707505,Stable Growth,125.0,Above Trend
2021-04-01,HERO ELECTRIC,2-Wheelers,759,0.0,0.6919347231965235,,Volatile Decline,759.0,Below Trend
2021-05-01,HERO ELECTRIC,2-Wheelers,170,-0.7760210803689065,0.714071211429725,0.5487297682725646,Volatile Decline,464.5,Below Trend
2021-06-01,HERO ELECTRIC,2-Wheelers,1355,6.970588235294118,2.3673064746695753,4.266170510592898,Volatile Growth,761.3333333333334,Above Trend
2021-07-01,HERO ELECTRIC,2-Wheelers,4557,2.36309963099631,2.5902633548651943,3.896429689873653,Volatile Growth,1710.25,Above Trend
2021-08-01,HERO ELECTRIC,2-Wheelers,5527,0.2128593372833003,2.752669873628817,3.4525204420937574,Volatile Growth,2473.6,Above Trend
2021-09-01,HERO ELECTRIC,2-Wheelers,6727,0.21711597611724254,2.739775206674461,1.2402148528036911,Volatile Growth,3182.5,Above Trend
2021-10-01,HERO ELECTRIC,2-Wheelers,6799,0.010703136613646524,2.5653864251165066,0.11796292408725292,Stable Growth,4189.166666666667,Above Trend
2021-11-01,HERO ELECTRIC,2-Wheelers,7493,0.10207383438740991,2.406280391982733,0.10343239265126243,Stable Growth,5409.666666666667,Above Trend
2021-12-01,HERO ELECTRIC,2-Wheelers,6402,-0.14560256239156544,1.9867290572847827,0.1252488679087829,Stable Decline,6250.833333333333,Above Trend
2022-01-01,HERO ELECTRIC,2-Wheelers,8238,0.2867853795688846,2.3595406987734173,0.2169567102740157,Volatile Growth,6864.333333333333,Above Trend
2022-02-01,HERO ELECTRIC,2-Wheelers,7773,-0.05644573925710128,2.1064976141315026,0.22829654413896383,Volatile Decline,7238.666666666667,Above Trend
2022-03-01,HERO ELECTRIC,2-Wheelers,13652,0.7563360349929242,2.195478373188811,0.4080236168599195,Volatile Growth,8392.833333333334,Above Trend
2022-04-01,HERO ELECTRIC,2-Wheelers,6803,-0.5016847348373865,0.6224323492092358,0.6378960512318091,Volatile Decline,8393.5,Below Trend
2022-05-01,HERO ELECTRIC,2-Wheelers,2970,-0.5634278994561224,-0.08764088505598665,0.7447824423250516,Volatile Decline,7639.666666666667,Below Trend
2022-06-01,HERO ELECTRIC,2-Wheelers,6836,1.3016835016835016,1.331403530908711,1.0594487366496004,Volatile Growth,7712.0,Below Trend
2022-07-01,HERO ELECTRIC,2-Wheelers,9334,0.36541837331772964,1.9805278801644517,0.9325581597323802,Volatile Growth,7894.666666666667,Above Trend
2022-08-01,HERO ELECTRIC,2-Wheelers,9925,0.06331690593529027,1.8692418436409988,0.6456791660277067,Volatile Growth,8253.333333333334,Above Trend
2022-09-01,HERO ELECTRIC,2-Wheelers,8208,-0.17299748110831237,1.3241584571717249,0.2698769529544102,Volatile Decline,7346.0,Above Trend
2022-10-01,HERO ELECTRIC,2-Wheelers,8868,0.08040935672514626,0.5724621858321006,0.1416284263242793,Stable Growth,7690.166666666667,Above Trend
2022-11-01,HERO ELECTRIC,2-Wheelers,9026,0.01781686964366269,0.632923830536676,0.13199934428669025,Stable Growth,8699.5,Above Trend
2022-12-01,HERO ELECTRIC,2-Wheelers,8100,-0.10259251052514962,0.6572676711553761,0.09301068190336964,Stable Decline,8910.166666666666,Below Trend
2023-01-01,HERO ELECTRIC,2-Wheelers,6399,-0.20999999999999996,0.251465045878496,0.11397025468820551,Stable Decline,8421.0,Below Trend
2023-02-01,HERO ELECTRIC,2-Wheelers,5863,-0.08376308798249732,0.14271655271196285,0.06810124069390622,Stable Decline,7744.0,Below Trend
2023-03-01,HERO ELECTRIC,2-Wheelers,6661,0.13610779464438005,0.003192898390504825,0.17515210936803577,Stable Growth,7486.166666666667,Below Trend
2023-04-01,HERO ELECTRIC,2-Wheelers,3293,-0.5056297853175199,-0.3061883891283491,0.3261241677855331,Volatile Decline,6557.0,Below Trend
2023-05-01,HERO ELECTRIC,2-Wheelers,2085,-0.3668387488612208,-0.6789453177963776,0.3376500404660135,Volatile Decline,5400.166666666667,Below Trend
2023-06-01,HERO ELECTRIC,2-Wheelers,1123,-0.46139088729016786,-0.49602911888544204,0.07089915229956147,Stable Decline,4237.333333333333,Below Trend
2023-07-01,HERO ELECTRIC,2-Wheelers,770,-0.31433659839715045,-0.6194905497632982,0.07452242007909746,Stable Decline,3299.1666666666665,Below Trend
2023-08-01,HERO ELECTRIC,2-Wheelers,774,0.0051948051948051965,-0.6720993317662981,0.2385468123852425,Volatile Growth,2451.0,Below Trend
2023-09-01,HERO ELECTRIC,2-Wheelers,835,0.078811369509044,-0.6753327636184245,0.20899961765979752,Volatile Growth,1480.0,Below Trend
2023-10-01,HERO ELECTRIC,2-Wheelers,658,-0.21197604790419167,-0.6968648897832331,0.15118415927991,Stable Decline,1040.8333333333333,Below Trend
2023-11-01,HERO ELECTRIC,2-Wheelers,814,0.237082066869301,-0.6923415015848828,0.22776454443594657,Volatile Growth,829.0,Below Trend
2023-12-01,HERO ELECTRIC,2-Wheelers,545,-0.33046683046683045,-0.6189682528895419,0.2993896588237727,Volatile Decline,732.6666666666666,Below Trend
2024-01-01,HERO ELECTRIC,2-Wheelers,413,-0.24220183486238533,-0.6344472900240672,0.3054001524709459,Volatile Decline,673.1666666666666,Below Trend
2024-02-01,HERO ELECTRIC,2-Wheelers,323,-0.21791767554479424,-0.6225215554896059,0.059228008740912615,Stable Decline,598.0,Below Trend
2024-03-01,HERO ELECTRIC,2-Wheelers,316,-0.021671826625387025,-0.7235137104377731,0.12092396932568371,Stable Decline,511.5,Below Trend
2021-04-01,Hyundai Motor,4-Wheelers,12,0.0,-0.4623101052159468,,Volatile Decline,12.0,Below Trend
2021-05-01,Hyundai Motor,4-Wheelers,3,-0.75,-0.48423349601484955,0.5303300858899106,Volatile Decline,7.5,Below Trend
2021-06-01,Hyundai Motor,4-Wheelers,10,2.3333333333333335,-0.4013772680492762,1.6079950709340338,Volatile Growth,8.333333333333334,Above Trend
2021-07-01,Hyundai Motor,4-Wheelers,18,0.8,-0.4228765646695037,1.5416741741558946,Volatile Growth,10.75,Above Trend
2021-08-01,Hyundai Motor,4-Wheelers,10,-0.4444444444444444,-0.506502425944928,1.3913903399798708,Volatile Decline,10.6,Below Trend
2021-09-01,Hyundai Motor,4-Wheelers,6,-0.4,-0.5014239067935208,0.7060001515522287,Volatile Decline,9.833333333333334,Below Trend
2021-10-01,Hyundai Motor,4-Wheelers,8,0.33333333333333326,-0.4905836722929549,0.4367858663053506,Volatile Growth,9.166666666666666,Below Trend
2021-11-01,Hyundai Motor,4-Wheelers,7,-0.125,-0.4581784191544989,0.37046642273001046,Volatile Decline,9.833333333333334,Below Trend
2021-12-01,Hyundai Motor,4-Wheelers,10,0.4285714285714286,-0.40673479158969894,0.2959676406184861,Volatile Growth,9.833333333333334,Above Trend
2022-01-01,Hyundai Motor,4-Wheelers,6,-0.4,-0.44456643552276354,0.4220183524397,Volatile Decline,7.833333333333333,Below Trend
2022-02-01,Hyundai Motor,4-Wheelers,6,0.0,-0.39311218610040893,0.4143678079582309,Volatile Decline,7.166666666666667,Below Trend
2022-03-01,Hyundai Motor,4-Wheelers,14,1.3333333333333335,-0.3915520209403589,0.9075812380738731,Volatile Growth,8.5,Above Trend
2022-04-01,Hyundai Motor,4-Wheelers,17,0.2142857142857142,-0.45429401255031054,0.7160032261124791,Volatile Growth,10.0,Above Trend
2022-05-01,Hyundai Motor,4-Wheelers,19,0.11764705882352944,-0.41835204581751134,0.6757094693058074,Volatile Growth,12.0,Above Trend
2022-06-01,Hyundai Motor,4-Wheelers,39,1.0526315789473686,-0.40673612798447223,0.5141917397553896,Volatile Growth,16.833333333333332,Above Trend
2022-07-01,Hyundai Motor,4-Wheelers,45,0.15384615384615374,-0.4066234455132747,0.5296731173919185,Volatile Growth,23.333333333333332,Above Trend
2022-08-01,Hyundai Motor,4-Wheelers,53,0.1777777777777778,-0.4330943183705953,0.51214534662523,Volatile Growth,31.166666666666668,Above Trend
2022-09-01,Hyundai Motor,4-Wheelers,57,0.07547169811320753,-0.4330299209321584,0.05351294527460378,Stable Growth,38.333333333333336,Above Trend
2022-10-01,Hyundai Motor,4-Wheelers,64,0.12280701754385959,-0.42123737035074665,0.051200505991368474,Stable Growth,46.166666666666664,Above Trend
2022-11-01,Hyundai Motor,4-Wheelers,59,-0.078125,-0.4587095687675169,0.1050446363941935,Stable Decline,52.833333333333336,Above Trend
2022-12-01,Hyundai Motor,4-Wheelers,68,0.15254237288135597,-0.4601280017559922,0.12547596313190962,Stable Growth,57.666666666666664,Above Trend
2023-01-01,Hyundai Motor,4-Wheelers,84,0.23529411764705888,-0.43832071429451336,0.16242271571448894,Stable Growth,64.16666666666667,Above Trend
2023-02-01,Hyundai Motor,4-Wheelers,36,-0.5714285714285714,-0.4910564014440346,0.4438061281941688,Volatile Decline,61.333333333333336,Below Trend
2023-03-01,Hyundai Motor,4-Wheelers,35,-0.02777777777777779,-0.5012616160557335,0.4114131144946183,Volatile Decline,57.666666666666664,Below Trend
2023-04-01,Hyundai Motor,4-Wheelers,42,0.19999999999999996,-0.37021130622203796,0.396346006729568,Volatile Growth,54.0,Below Trend
2023-05-01,Hyundai Motor,4-Wheelers,129,2.0714285714285716,-0.4668811664587052,1.151867679796369,Volatile Growth,65.66666666666667,Above Trend
2023-06-01,Hyundai Motor,4-Wheelers,121,-0.06201550387596899,-0.5112350815716623,1.163506241544827,Volatile Decline,74.5,Above Trend
2023-07-01,Hyundai Motor,4-Wheelers,88,-0.2727272727272727,-0.5116803032445413,1.2968583637438653,Volatile Decline,75.16666666666667,Above Trend
2023-08-01,Hyundai Motor,4-Wheelers,141,0.6022727272727273,-0.4657531073001162,0.4566733521849632,Volatile Growth,92.66666666666667,Above Trend
2023-09-01,Hyundai Motor,4-Wheelers,161,0.14184397163120566,-0.4337094878402761,0.4377002314504257,Volatile Growth,113.66666666666667,Above Trend
2023-10-01,Hyundai Motor,4-Wheelers,148,-0.08074534161490687,-0.4471983560070663,0.34834234210518866,Volatile Decline,131.33333333333334,Above Trend
2023-11-01,Hyundai Motor,4-Wheelers,125,-0.15540540540540537,-0.42408670048235547,0.15463792098815302,Stable Decline,130.66666666666666,Below Trend
2023-12-01,Hyundai Motor,4-Wheelers,97,-0.22399999999999998,-0.4129934834299953,0.0716487272297117,Stable Decline,126.66666666666667,Below Trend
2024-01-01,Hyundai Motor,4-Wheelers,128,0.31958762886597936,-0.3824553133450953,0.2960324056782946,Volatile Growth,133.33333333333334,Below Trend
2024-02-01,Hyundai Motor,4-Wheelers,94,-0.265625,-0.3929646707310148,0.32652053837019374,Volatile Decline,125.5,Below Trend
2024-03-01,Hyundai Motor,4-Wheelers,116,0.23404255319148937,-0.37201347620181763,0.3160852850810876,Volatile Growth,118.0,Below Trend
2021-04-01,JITENDRA,2-Wheelers,36,0.0,-1.0639078209547013,,Volatile Decline,36.0,Below Trend
2021-05-01,JITENDRA,2-Wheelers,13,-0.6388888888888888,-0.9717811223216558,0.451762665758072,Volatile Decline,24.5,Below Trend
2021-06-01,JITENDRA,2-Wheelers,43,2.3076923076923075,-0.8481946155899185,1.550051802756594,Volatile Growth,30.666666666666668,Above Trend
2021-07-01,JITENDRA,2-Wheelers,212,3.9302325581395348,-0.7854697815742986,2.3163134650439097,Volatile Growth,76.0,Above Trend
2021-08-01,JITENDRA,2-Wheelers,208,-0.018867924528301883,-0.7421268939643749,1.9849816959978543,Volatile Decline,102.4,Above Trend
2021-09-01,JITENDRA,2-Wheelers,134,-0.3557692307692307,-0.7177641165447162,2.383229896830606,Volatile Decline,107.66666666666667,Above Trend
2021-10-01,JITENDRA,2-Wheelers,283,1.111940298507463,-0.7351926839367208,0.7688087093854752,Volatile Growth,148.83333333333334,Above Trend
2021-11-01,JITENDRA,2-Wheelers,273,-0.035335689045936425,-0.7823668375511447,0.7716963034561777,Volatile Decline,192.16666666666666,Above Trend
2021-12-01,JITENDRA,2-Wheelers,503,0.8424908424908424,-0.8149079901488842,0.5999200808488538,Volatile Growth,268.8333333333333,Above Trend
2022-01-01,JITENDRA,2-Wheelers,535,0.06361829025844923,-0.813656031110186,0.48080033314448134,Volatile Growth,322.6666666666667,Above Trend
2022-02-01,JITENDRA,2-Wheelers,583,0.08971962616822426,-1.0513821882673933,0.4423400344533434,Volatile Growth,385.1666666666667,Above Trend
2022-03-01,JITENDRA,2-Wheelers,1052,0.804459691252144,-0.8381363986766346,0.4203927968378186,Volatile Growth,538.1666666666666,Above Trend
2022-04-01,JITENDRA,2-Wheelers,940,-0.10646387832699622,-0.7267079995673181,0.47943075233151833,Volatile Decline,647.6666666666666,Above Trend
2022-05-01,JITENDRA,2-Wheelers,646,-0.31276595744680846,-0.7836993549065301,0.594493544620791,Volatile Decline,709.8333333333334,Below Trend
2022-06-01,JITENDRA,2-Wheelers,568,-0.1207430340557275,-1.1072433842027918,0.11520796069509649,Stable Decline,720.6666666666666,Below Trend
2022-07-01,JITENDRA,2-Wheelers,880,0.5492957746478873,-0.9318322992065989,0.45258060759359425,Volatile Growth,778.1666666666666,Above Trend
2022-08-01,JITENDRA,2-Wheelers,653,-0.25795454545454544,-1.0645324876017443,0.43193982669942693,Volatile Decline,789.8333333333334,Below Trend
2022-09-01,JITENDRA,2-Wheelers,661,0.012251148545176171,-1.1076956552084762,0.410909788721148,Volatile Growth,724.6666666666666,Below Trend
2022-10-01,JITENDRA,2-Wheelers,1111,0.680786686838124,-0.9453287191869576,0.4832504499457935,Volatile Growth,753.1666666666666,Above Trend
2022-11-01,JITENDRA,2-Wheelers,1256,0.13051305130513047,-0.9431833637662513,0.356774139002942,Volatile Growth,854.8333333333334,Above Trend
2022-12-01,JITENDRA,2-Wheelers,668,-0.4681528662420382,-0.9045654609026631,0.5746396046548556,Volatile Decline,871.5,Below Trend
2023-01-01,JITENDRA,2-Wheelers,522,-0.218562874251497,-0.786526254038462,0.30070751202723156,Volatile Decline,811.8333333333334,Below Trend
2023-02-01,JITENDRA,2-Wheelers,308,-0.4099616858237548,-0.8728802007462945,0.1305851463296276,Stable Decline,754.3333333333334,Below Trend
2023-03-01,JITENDRA,2-Wheelers,350,0.13636363636363646,-0.9095421631153832,0.2772116191263339,Volatile Growth,702.5,Below Trend
2021-04-01,KIA Motors,4-Wheelers,0,0.0,-0.5719488653462109,,Volatile Decline,0.0,Below Trend
2021-05-01,KIA Motors,4-Wheelers,0,0.0,-0.5482291122282659,0.0,Stable Decline,0.0,Below Trend
2021-06-01,KIA Motors,4-Wheelers,0,0.0,-0.4572793945185347,0.0,Stable Decline,0.0,Below Trend
2021-07-01,KIA Motors,4-Wheelers,0,0.0,-0.5040255856082144,0.0,Stable Decline,0.0,Below Trend
2021-08-01,KIA Motors,4-Wheelers,0,0.0,-0.5570011723003545,0.0,Stable Decline,0.0,Below Trend
2021-09-01,KIA Motors,4-Wheelers,0,0.0,-0.5253202010013137,0.0,Stable Decline,0.0,Below Trend
2021-10-01,KIA Motors,4-Wheelers,0,0.0,-0.52084326657471,0.0,Stable Decline,0.0,Below Trend
2021-11-01,KIA Motors,4-Wheelers,0,0.0,-0.478803814228978,0.0,Stable Decline,0.0,Below Trend
2021-12-01,KIA Motors,4-Wheelers,0,0.0,-0.422907149108176,0.0,Stable Decline,0.0,Below Trend
2022-01-01,KIA Motors,4-Wheelers,0,0.0,-0.4624684396377741,0.0,Stable Decline,0.0,Below Trend
2022-02-01,KIA Motors,4-Wheelers,0,0.0,-0.40298524226031873,0.0,Stable Decline,0.0,Below Trend
2022-03-01,KIA Motors,4-Wheelers,0,0.0,-0.4068641111447305,0.0,Stable Decline,0.0,Below Trend
2022-04-01,KIA Motors,4-Wheelers,0,0.0,-0.491441671104208,0.0,Stable Decline,0.0,Below Trend
2022-05-01,KIA Motors,4-Wheelers,0,0.0,-0.44705803668256267,0.0,Stable Decline,0.0,Below Trend
2022-06-01,KIA Motors,4-Wheelers,0,0.0,-0.46298686908870773,0.0,Stable Decline,0.0,Below Trend
2022-07-01,KIA Motors,4-Wheelers,0,0.0,-0.46852484960020757,0.0,Stable Decline,0.0,Below Trend
2022-08-01,KIA Motors,4-Wheelers,0,0.0,-0.5142612167922416,0.0,Stable Decline,0.0,Below Trend
2022-09-01,KIA Motors,4-Wheelers,0,0.0,-0.5159691194977936,0.0,Stable Decline,0.0,Below Trend
2022-10-01,KIA Motors,4-Wheelers,29,0.0,-0.4662963800154048,0.0,Stable Decline,4.833333333333333,Above Trend
2022-11-01,KIA Motors,4-Wheelers,61,1.103448275862069,-0.4560009205905608,0.637076159105794,Volatile Growth,15.0,Above Trend
2022-12-01,KIA Motors,4-Wheelers,65,0.06557377049180335,-0.46450461559641065,0.6190155498554483,Volatile Growth,25.833333333333332,Above Trend
2023-01-01,KIA Motors,4-Wheelers,35,-0.46153846153846156,-0.5209909029027934,0.7962635956236538,Volatile Decline,31.666666666666668,Above Trend
2023-02-01,KIA Motors,4-Wheelers,22,-0.37142857142857144,-0.5066951403435261,0.28193916137334707,Volatile Decline,35.333333333333336,Below Trend
2023-03-01,KIA Motors,4-Wheelers,17,-0.2272727272727273,-0.5119141651572722,0.11816734881159374,Stable Decline,38.166666666666664,Below Trend
2023-04-01,KIA Motors,4-Wheelers,30,0.7647058823529411,-0.37816713658497575,0.6185472181421797,Volatile Growth,38.333333333333336,Below Trend
2023-05-01,KIA Motors,4-Wheelers,36,0.19999999999999996,-0.5352590380817912,0.49757349189005295,Volatile Growth,34.166666666666664,Above Trend
2023-06-01,KIA Motors,4-Wheelers,30,-0.16666666666666663,-0.581937805618807,0.46918226790089107,Volatile Decline,28.333333333333332,Above Trend
2023-07-01,KIA Motors,4-Wheelers,22,-0.2666666666666667,-0.563238929220327,0.24570382652773348,Volatile Decline,26.166666666666668,Below Trend
2023-08-01,KIA Motors,4-Wheelers,21,-0.045454545454545414,-0.5703579601468576,0.11077543417496293,Stable Decline,26.0,Below Trend
2023-09-01,KIA Motors,4-Wheelers,26,0.23809523809523814,-0.56566977825821,0.2530216930163508,Volatile Growth,27.5,Below Trend
2023-10-01,KIA Motors,4-Wheelers,39,0.5,-0.5322675022632098,0.2727988407894925,Volatile Growth,29.0,Above Trend
2023-11-01,KIA Motors,4-Wheelers,29,-0.2564102564102564,-0.4943773138219724,0.3841193964570445,Volatile Decline,27.833333333333332,Above Trend
2023-12-01,KIA Motors,4-Wheelers,23,-0.2068965517241379,-0.4621198582472589,0.42314513227218153,Volatile Decline,26.666666666666668,Below Trend
2024-01-01,KIA Motors,4-Wheelers,29,0.26086956521739135,-0.4390687643336785,0.28543392725621364,Volatile Growth,27.833333333333332,Above Trend
2024-02-01,KIA Motors,4-Wheelers,17,-0.4137931034482759,-0.4421811307932922,0.3456349325914498,Volatile Decline,27.166666666666668,Below Trend
2024-03-01,KIA Motors,4-Wheelers,26,0.5294117647058822,-0.4161955992661665,0.4859561113082299,Volatile Growth,27.166666666666668,Below Trend
2023-04-01,KINETIC GREEN,2-Wheelers,838,0.0,-0.713270348679745,,Volatile Decline,838.0,Below Trend
2023-05-01,KINETIC GREEN,2-Wheelers,886,0.05727923627684972,-0.814184297867074,0.04050253639254693,Stable Growth,862.0,Above Trend
2023-06-01,KINETIC GREEN,2-Wheelers,201,-0.77313769751693,-0.6863307967217172,0.4637914571158216,Volatile Decline,641.6666666666666,Below Trend
2023-07-01,KINETIC GREEN,2-Wheelers,229,0.1393034825870647,-0.7181025871650744,0.504788597346089,Volatile Growth,538.5,Below Trend
2023-08-01,KINETIC GREEN,2-Wheelers,380,0.6593886462882097,-0.7377844770143848,0.7251631092781057,Volatile Growth,506.8,Below Trend
2023-09-01,KINETIC GREEN,2-Wheelers,231,-0.39210526315789473,-0.7755901393521386,0.5257571166357032,Volatile Decline,460.8333333333333,Below Trend
2023-10-01,KINETIC GREEN,2-Wheelers,389,0.6839826839826839,-0.7337496090853561,0.6143030710045321,Volatile Growth,386.0,Above Trend
2023-11-01,KINETIC GREEN,2-Wheelers,422,0.08483290488431883,-0.736082247324169,0.539199366949169,Volatile Growth,308.6666666666667,Above Trend
2023-12-01,KINETIC GREEN,2-Wheelers,660,0.5639810426540284,-0.6054414137591663,0.3170078310398058,Volatile Growth,385.1666666666667,Above Trend
2024-01-01,KINETIC GREEN,2-Wheelers,810,0.2272727272727273,-0.5913485659366924,0.2460503100916343,Volatile Growth,482.0,Above Trend
2024-02-01,KINETIC GREEN,2-Wheelers,624,-0.22962962962962963,-0.5911969471022951,0.39831941800360066,Volatile Decline,522.6666666666666,Above Trend
2024-03-01,KINETIC GREEN,2-Wheelers,3915,5.274038461538462,-0.45377789228871707,3.0542038405571295,Volatile Growth,1136.6666666666667,Above Trend
2021-04-01,MG Motor,4-Wheelers,118,0.0,0.5061656092680524,,Volatile Decline,118.0,Below Trend
2021-05-01,MG Motor,4-Wheelers,39,-0.6694915254237288,0.28371389854614537,0.47340199757404455,Volatile Decline,78.5,Below Trend
2021-06-01,MG Motor,4-Wheelers,128,2.282051282051282,0.2582678242879744,1.5474485398489326,Volatile Growth,95.0,Above Trend
2021-07-01,MG Motor,4-Wheelers,232,0.8125,0.5418951287129461,1.4757757731875456,Volatile Growth,129.25,Above Trend
2021-08-01,MG Motor,4-Wheelers,303,0.3060344827586208,0.9731108422690691,1.0263796147803501,Volatile Growth,164.0,Above Trend
2021-09-01,MG Motor,4-Wheelers,263,-0.13201320132013206,0.5221340284402746,0.4726694195646219,Volatile Decline,180.5,Above Trend
2021-10-01,MG Motor,4-Wheelers,194,-0.2623574144486692,0.21295189475785173,0.29775401934979684,Volatile Decline,193.16666666666666,Above Trend
2021-11-01,MG Motor,4-Wheelers,118,-0.3917525773195877,-0.13111858297347398,0.12986997697381186,Stable Decline,206.33333333333334,Below Trend
